pollster,start_date,end_date,candidate_name,pct,sample_size,state,methodology,party,election_date
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Joe Biden,36,1500,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Ron DeSantis,30,1500,National,Online Panel,REP,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Kamala Harris,33,1500,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Donald Trump,38,1500,National,Online Panel,REP,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Joe Biden,37,1500,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Vivek G. Ramaswamy,32,1500,National,Online Panel,REP,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Joe Biden,40,1212,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Donald Trump,42,1212,National,Online Panel,REP,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Joe Biden,41,1212,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Ron DeSantis,34,1212,National,Online Panel,REP,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Kamala Harris,38,1212,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Donald Trump,42,1212,National,Online Panel,REP,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Joe Biden,41,1212,National,Online Panel,DEM,2024-11-05
Redfield & Wilton Strategies,2023-08-05,2023-08-06,Vivek G. Ramaswamy,36,1212,National,Online Panel,REP,2024-11-05
Morning Consult,2023-08-04,2023-08-06,Joe Biden,43,6000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-08-04,2023-08-06,Donald Trump,42,6000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-08-04,2023-08-06,Joe Biden,43,6000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-08-04,2023-08-06,Ron DeSantis,38,6000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-08-03,2023-08-05,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-08-03,2023-08-05,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
Emerson,2023-08-02,2023-08-04,Joe Biden,43.2,1337,Arizona,IVR/Online Panel/Text-to-Web/Email,DEM,2024-11-05
Emerson,2023-08-02,2023-08-04,Donald Trump,44.7,1337,Arizona,IVR/Online Panel/Text-to-Web/Email,REP,2024-11-05
Emerson,2023-08-02,2023-08-04,Joe Biden,40.6,1337,Arizona,IVR/Online Panel/Text-to-Web/Email,DEM,2024-11-05
Emerson,2023-08-02,2023-08-04,Donald Trump,41.8,1337,Arizona,IVR/Online Panel/Text-to-Web/Email,REP,2024-11-05
Emerson,2023-08-02,2023-08-04,Cornel West,4.1,1337,Arizona,IVR/Online Panel/Text-to-Web/Email,IND,2024-11-05
Morning Consult,2023-08-02,2023-08-04,Joe Biden,42,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-08-02,2023-08-04,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Cygnal,2023-08-01,2023-08-03,Joe Biden,46.3,2000,National,NA,DEM,2024-11-05
Cygnal,2023-08-01,2023-08-03,Donald Trump,43.4,2000,National,NA,REP,2024-11-05
Morning Consult,2023-08-01,2023-08-03,Joe Biden,42,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-08-01,2023-08-03,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Noble Predictive Insights,2023-07-31,2023-08-03,Joe Biden,44,2500,National,Online Panel/Text-to-Web,DEM,2024-11-05
Noble Predictive Insights,2023-07-31,2023-08-03,Donald Trump,41,2500,National,Online Panel/Text-to-Web,REP,2024-11-05
Noble Predictive Insights,2023-07-31,2023-08-03,Joe Biden,43,2500,National,Online Panel/Text-to-Web,DEM,2024-11-05
Noble Predictive Insights,2023-07-31,2023-08-03,Ron DeSantis,41,2500,National,Online Panel/Text-to-Web,REP,2024-11-05
Emerson,2023-08-01,2023-08-02,Joe Biden,44.1,1121,Michigan,IVR/Online Panel/Text-to-Web/Email,DEM,2024-11-05
Emerson,2023-08-01,2023-08-02,Donald Trump,43.6,1121,Michigan,IVR/Online Panel/Text-to-Web/Email,REP,2024-11-05
Emerson,2023-08-01,2023-08-02,Joe Biden,41.2,1121,Michigan,IVR/Online Panel/Text-to-Web/Email,DEM,2024-11-05
Emerson,2023-08-01,2023-08-02,Donald Trump,43.3,1121,Michigan,IVR/Online Panel/Text-to-Web/Email,REP,2024-11-05
Emerson,2023-08-01,2023-08-02,Cornel West,4,1121,Michigan,IVR/Online Panel/Text-to-Web/Email,IND,2024-11-05
Morning Consult,2023-07-31,2023-08-02,Joe Biden,42,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-31,2023-08-02,Donald Trump,43,5000,National,Online Panel,REP,2024-11-05
InsiderAdvantage,2023-07-31,2023-08-01,Joe Biden,44.6,850,National,NA,DEM,2024-11-05
InsiderAdvantage,2023-07-31,2023-08-01,Donald Trump,44,850,National,NA,REP,2024-11-05
Morning Consult,2023-07-30,2023-08-01,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-30,2023-08-01,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Ipsos,2023-07-28,2023-08-01,Joe Biden,33,2009,National,Probability Panel,DEM,2024-11-05
Ipsos,2023-07-28,2023-08-01,Donald Trump,35,2009,National,Probability Panel,REP,2024-11-05
Morning Consult,2023-07-29,2023-07-31,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-29,2023-07-31,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-28,2023-07-30,Joe Biden,44,6000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-28,2023-07-30,Donald Trump,41,6000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-28,2023-07-30,Joe Biden,44,6000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-28,2023-07-30,Ron DeSantis,38,6000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-27,2023-07-29,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-27,2023-07-29,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-26,2023-07-28,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-26,2023-07-28,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-25,2023-07-27,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-25,2023-07-27,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Joe Biden,45,1013,National,Online Panel,DEM,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Donald Trump,44,1013,National,Online Panel,REP,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Joe Biden,44,1013,National,Online Panel,DEM,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Ron DeSantis,41,1013,National,Online Panel,REP,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Joe Biden,41,1013,National,Online Panel,DEM,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Tim Scott,36,1013,National,Online Panel,REP,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Joe Biden,39,1013,National,Online Panel,DEM,2024-11-05
Echelon Insights,2023-07-24,2023-07-27,Donald Trump,42,1013,National,Online Panel,REP,2024-11-05
Siena/NYT,2023-07-23,2023-07-27,Joe Biden,43,1329,National,Live Phone,DEM,2024-11-05
Siena/NYT,2023-07-23,2023-07-27,Donald Trump,43,1329,National,Live Phone,REP,2024-11-05
Big Village,2023-07-24,2023-07-26,Joe Biden,39.2,2020,National,Online Panel,DEM,2024-11-05
Big Village,2023-07-24,2023-07-26,Donald Trump,41.5,2020,National,Online Panel,REP,2024-11-05
Big Village,2023-07-24,2023-07-26,Joe Biden,43.8,1663,National,Online Panel,DEM,2024-11-05
Big Village,2023-07-24,2023-07-26,Donald Trump,43.9,1663,National,Online Panel,REP,2024-11-05
Big Village,2023-07-24,2023-07-26,Joe Biden,38.5,2020,National,Online Panel,DEM,2024-11-05
Big Village,2023-07-24,2023-07-26,Ron DeSantis,33.7,2020,National,Online Panel,REP,2024-11-05
Big Village,2023-07-24,2023-07-26,Joe Biden,43.2,1663,National,Online Panel,DEM,2024-11-05
Big Village,2023-07-24,2023-07-26,Ron DeSantis,37.5,1663,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-24,2023-07-26,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-24,2023-07-26,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
Premise,2023-07-21,2023-07-26,Joe Biden,34,1577,National,App Panel,DEM,2024-11-05
Premise,2023-07-21,2023-07-26,Donald Trump,42,1577,National,App Panel,REP,2024-11-05
Premise,2023-07-21,2023-07-26,Joe Biden,39,1172,National,App Panel,DEM,2024-11-05
Premise,2023-07-21,2023-07-26,Donald Trump,43,1172,National,App Panel,REP,2024-11-05
Premise,2023-07-21,2023-07-26,Joe Biden,33,1577,National,App Panel,DEM,2024-11-05
Premise,2023-07-21,2023-07-26,Ron DeSantis,30,1577,National,App Panel,REP,2024-11-05
Premise,2023-07-21,2023-07-26,Joe Biden,38,1172,National,App Panel,DEM,2024-11-05
Premise,2023-07-21,2023-07-26,Ron DeSantis,33,1172,National,App Panel,REP,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Joe Biden,39,675,Ohio,Online Panel,DEM,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Donald Trump,49.1,675,Ohio,Online Panel,REP,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Joe Biden,39.4,675,Ohio,Online Panel,DEM,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Ron DeSantis,41.1,675,Ohio,Online Panel,REP,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Joe Biden,38.1,675,Ohio,Online Panel,DEM,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Mike Pence,36.8,675,Ohio,Online Panel,REP,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Joe Biden,38.8,675,Ohio,Online Panel,DEM,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Tim Scott,37.9,675,Ohio,Online Panel,REP,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Joe Biden,37.5,675,Ohio,Online Panel,DEM,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Nikki Haley,38.1,675,Ohio,Online Panel,REP,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Joe Biden,38.7,675,Ohio,Online Panel,DEM,2024-11-05
Ohio Northern University Institute for Civics and Public Policy,2023-07-17,2023-07-26,Chris Christie,32.8,675,Ohio,Online Panel,REP,2024-11-05
Morning Consult,2023-07-23,2023-07-25,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-23,2023-07-25,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
YouGov,2023-07-22,2023-07-25,Joe Biden,40,1500,National,Online Panel,DEM,2024-11-05
YouGov,2023-07-22,2023-07-25,Donald Trump,38,1500,National,Online Panel,REP,2024-11-05
YouGov,2023-07-22,2023-07-25,Joe Biden,44,1306,National,Online Panel,DEM,2024-11-05
YouGov,2023-07-22,2023-07-25,Donald Trump,40,1306,National,Online Panel,REP,2024-11-05
Virginia Commonwealth U.,2023-07-14,2023-07-25,Joe Biden,43,804,Virginia,Live Phone,DEM,2024-11-05
Virginia Commonwealth U.,2023-07-14,2023-07-25,Donald Trump,40,804,Virginia,Live Phone,REP,2024-11-05
Virginia Commonwealth U.,2023-07-14,2023-07-25,Joe Biden,41,804,Virginia,Live Phone,DEM,2024-11-05
Virginia Commonwealth U.,2023-07-14,2023-07-25,Ron DeSantis,41,804,Virginia,Live Phone,REP,2024-11-05
Virginia Commonwealth U.,2023-07-14,2023-07-25,Joe Biden,37,804,Virginia,Live Phone,DEM,2024-11-05
Virginia Commonwealth U.,2023-07-14,2023-07-25,Glenn Youngkin,44,804,Virginia,Live Phone,REP,2024-11-05
Public Opinion Strategies,2023-07-22,2023-07-24,Joe Biden,40,500,Arizona,Live Phone,DEM,2024-11-05
Public Opinion Strategies,2023-07-22,2023-07-24,Ron DeSantis,49,500,Arizona,Live Phone,REP,2024-11-05
Public Opinion Strategies,2023-07-22,2023-07-24,Joe Biden,46,500,Arizona,Live Phone,DEM,2024-11-05
Public Opinion Strategies,2023-07-22,2023-07-24,Donald Trump,46,500,Arizona,Live Phone,REP,2024-11-05
Morning Consult,2023-07-22,2023-07-24,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-22,2023-07-24,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
HarrisX,2023-07-21,2023-07-24,Joe Biden,42,922,National,Online Panel,DEM,2024-11-05
HarrisX,2023-07-21,2023-07-24,Donald Trump,46,922,National,Online Panel,REP,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Joe Biden,44,1000,National,Online Panel,DEM,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Donald Trump,46,1000,National,Online Panel,REP,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Kamala Harris,40,1000,National,Online Panel,DEM,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Donald Trump Jr.,49,1000,National,Online Panel,REP,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Joe Biden,40,1000,National,Online Panel,DEM,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Donald Trump,42,1000,National,Online Panel,REP,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Cornel West,5,1000,National,Online Panel,IND,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Joe Biden,38,1000,National,Online Panel,DEM,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Donald Trump,40,1000,National,Online Panel,REP,2024-11-05
McLaughlin,2023-07-19,2023-07-24,Cornel West,6,1000,National,Online Panel,IND,2024-11-05
McLaughlin,2023-07-19,2023-07-24,"Joe Manchin, III",5,1000,National,Online Panel,IND,2024-11-05
Morning Consult,2023-07-21,2023-07-23,Joe Biden,43,6000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-21,2023-07-23,Donald Trump,41,6000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-21,2023-07-23,Joe Biden,44,6000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-21,2023-07-23,Ron DeSantis,39,6000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-20,2023-07-22,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-20,2023-07-22,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-19,2023-07-21,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-19,2023-07-21,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Alaska Survey Research,2023-07-18,2023-07-21,Joe Biden,36,1336,Alaska,Text-to-Web,DEM,2024-11-05
Alaska Survey Research,2023-07-18,2023-07-21,Donald Trump,43,1336,Alaska,Text-to-Web,REP,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Joe Biden,40,2068,National,Online Panel,DEM,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Donald Trump,45,2068,National,Online Panel,REP,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Kamala Harris,38,2068,National,Online Panel,DEM,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Donald Trump,47,2068,National,Online Panel,REP,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Joe Biden,40,2068,National,Online Panel,DEM,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Ron DeSantis,41,2068,National,Online Panel,REP,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Kamala Harris,39,2068,National,Online Panel,DEM,2024-11-05
HarrisX/Harris Poll,2023-07-19,2023-07-20,Ron DeSantis,41,2068,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-18,2023-07-20,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-18,2023-07-20,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-17,2023-07-19,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-17,2023-07-19,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-16,2023-07-18,Joe Biden,42,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-16,2023-07-18,Donald Trump,43,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-15,2023-07-17,Joe Biden,42,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-15,2023-07-17,Donald Trump,42,5000,National,Online Panel,REP,2024-11-05
Quinnipiac,2023-07-13,2023-07-17,Joe Biden,49,1809,National,Live Phone,DEM,2024-11-05
Quinnipiac,2023-07-13,2023-07-17,Donald Trump,44,1809,National,Live Phone,REP,2024-11-05
YouGov,2023-07-13,2023-07-17,Joe Biden,47,1098,National,Online Panel,DEM,2024-11-05
YouGov,2023-07-13,2023-07-17,Donald Trump,43,1098,National,Online Panel,REP,2024-11-05
YouGov,2023-07-13,2023-07-17,Joe Biden,46,1098,National,Online Panel,DEM,2024-11-05
YouGov,2023-07-13,2023-07-17,Ron DeSantis,42,1098,National,Online Panel,REP,2024-11-05
Ipsos,2023-07-11,2023-07-17,Joe Biden,37,4414,National,Probability Panel,DEM,2024-11-05
Ipsos,2023-07-11,2023-07-17,Donald Trump,35,4414,National,Probability Panel,REP,2024-11-05
Ipsos,2023-07-11,2023-07-17,Joe Biden,36,4414,National,Probability Panel,DEM,2024-11-05
Ipsos,2023-07-11,2023-07-17,Ron DeSantis,18,4414,National,Probability Panel,REP,2024-11-05
Ipsos,2023-07-11,2023-07-17,Donald Trump,25,4414,National,Probability Panel,IND,2024-11-05
Ipsos,2023-07-11,2023-07-17,Joe Biden,31,4414,National,Probability Panel,DEM,2024-11-05
Ipsos,2023-07-11,2023-07-17,Donald Trump,31,4414,National,Probability Panel,REP,2024-11-05
Ipsos,2023-07-11,2023-07-17,Robert F. Kennedy,18,4414,National,Probability Panel,IND,2024-11-05
Ipsos,2023-07-11,2023-07-17,Joe Biden,35,4414,National,Probability Panel,DEM,2024-11-05
Ipsos,2023-07-11,2023-07-17,Donald Trump,31,4414,National,Probability Panel,REP,2024-11-05
Ipsos,2023-07-11,2023-07-17,Vivek G. Ramaswamy,13,4414,National,Probability Panel,IND,2024-11-05
Morning Consult,2023-07-14,2023-07-16,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-14,2023-07-16,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-13,2023-07-15,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-13,2023-07-15,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-12,2023-07-14,Joe Biden,44,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-12,2023-07-14,Donald Trump,41,5000,National,Online Panel,REP,2024-11-05
Premise,2023-07-07,2023-07-14,Joe Biden,34,1552,National,App Panel,DEM,2024-11-05
Premise,2023-07-07,2023-07-14,Donald Trump,41,1552,National,App Panel,REP,2024-11-05
Premise,2023-07-07,2023-07-14,Joe Biden,40,1124,National,App Panel,DEM,2024-11-05
Premise,2023-07-07,2023-07-14,Donald Trump,42,1124,National,App Panel,REP,2024-11-05
Premise,2023-07-07,2023-07-14,Joe Biden,31,1552,National,App Panel,DEM,2024-11-05
Premise,2023-07-07,2023-07-14,Ron DeSantis,29,1552,National,App Panel,REP,2024-11-05
Premise,2023-07-07,2023-07-14,Joe Biden,37,1124,National,App Panel,DEM,2024-11-05
Premise,2023-07-07,2023-07-14,Ron DeSantis,33,1124,National,App Panel,REP,2024-11-05
Mitchell,2023-07-11,2023-07-13,Joe Biden,45,639,Michigan,Text-to-Web,DEM,2024-11-05
Mitchell,2023-07-11,2023-07-13,Donald Trump,43,639,Michigan,Text-to-Web,REP,2024-11-05
Mitchell,2023-07-11,2023-07-13,Joe Biden,44,639,Michigan,Text-to-Web,DEM,2024-11-05
Mitchell,2023-07-11,2023-07-13,Ron DeSantis,31,639,Michigan,Text-to-Web,REP,2024-11-05
Morning Consult,2023-07-11,2023-07-13,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-11,2023-07-13,Donald Trump,43,5000,National,Online Panel,REP,2024-11-05
Morning Consult,2023-07-10,2023-07-12,Joe Biden,42,5000,National,Online Panel,DEM,2024-11-05
Morning Consult,2023-07-10,2023-07-12,Donald Trump,43,5000,National,Online Panel,REP,2024-11-05
Suffolk,2023-07-09,2023-07-12,Joe Biden,38.2,500,Ohio,Live Phone,DEM,2024-11-05
Suffolk,2023-07-09,2023-07-12,Donald Trump,43.6,500,Ohio,Live Phone,REP,2024-11-05
Suffolk,2023-07-09,2023-07-12,Cornel West,2,500,Ohio,Live Phone,IND,2024-11-05
Suffolk,2023-07-09,2023-07-12,Joe Biden,37,500,Ohio,Live Phone,DEM,2024-11-05
Suffolk,2023-07-09,2023-07-12,Ron DeSantis,39,500,Ohio,Live Phone,REP,2024-11-05
Suffolk,2023-07-09,2023-07-12,Cornel West,2.2,500,Ohio,Live Phone,IND,2024-11-05
Big Data Poll,2023-07-09,2023-07-12,Joe Biden,36.2,1057,Iowa,Online Panel/Text-to-Web/Text,DEM,2024-11-05
Big Data Poll,2023-07-09,2023-07-12,Donald Trump,42.1,1057,Iowa,Online Panel/Text-to-Web/Text,REP,2024-11-05
Big Data Poll,2023-07-09,2023-07-12,Joe Biden,35.9,1057,Iowa,Online Panel/Text-to-Web/Text,DEM,2024-11-05
Big Data Poll,2023-07-09,2023-07-12,Ron DeSantis,38.3,1057,Iowa,Online Panel/Text-to-Web/Text,REP,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Joe Biden,50,1005,National,Probability Panel,DEM,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Donald Trump,49,1005,National,Probability Panel,REP,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Joe Biden,50,788,National,Probability Panel,DEM,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Donald Trump,50,788,National,Probability Panel,REP,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Joe Biden,49,1005,National,Probability Panel,DEM,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Ron DeSantis,50,1005,National,Probability Panel,REP,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Joe Biden,48,788,National,Probability Panel,DEM,2024-11-05
Marquette Law School,2023-07-07,2023-07-12,Ron DeSantis,51,788,National,Probability Panel,REP,2024-11-05
Morning Consult,2023-07-09,2023-07-11,Joe Biden,43,5000,National,Online Panel,DEM,2024-11-05
