candidate_name,pct,sample_size,state,start_date,end_date,methodology,party,candidate_win
Donald Trump,49.8,1000,Ohio,2022-09-12,2022-09-13,IVR/Online Panel/Text-to-Web/Email,REP,0
Joe Biden,38.4,1000,Ohio,2022-09-12,2022-09-13,IVR/Online Panel/Text-to-Web/Email,DEM,0
Donald Trump,40.5,1000,New Mexico,2022-09-08,2022-09-11,IVR/Online Panel/Text-to-Web/Email,REP,0
Donald Trump,42.5,1000,Nevada,2022-09-08,2022-09-10,IVR/Online Panel/Text-to-Web/Email,REP,0
Joe Biden,44.6,1020,North Carolina,2022-09-07,2022-09-10,IVR/Online Panel/Text-to-Web,DEM,0
Donald Trump,46.1,1020,North Carolina,2022-09-07,2022-09-10,IVR/Online Panel/Text-to-Web,REP,0
Donald Trump,35.7,1000,Connecticut,2022-09-07,2022-09-09,IVR/Online Panel/Text-to-Web,REP,0
Donald Trump,33.7,708,Massachusetts,2022-09-07,2022-09-08,IVR/Online Panel/Email,REP,0
Joe Biden,42,1854,National,2022-09-07,2022-09-08,Online Panel,DEM,0
Donald Trump,44.2,627,Arizona,2022-09-06,2022-09-07,IVR/Text-to-Web/Email,REP,0
Joe Biden,46,1228,National,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,45,1228,National,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,46,1228,National,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,47,773,Arizona,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,41,815,Florida,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,49,815,Florida,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,42,815,Florida,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,41,392,Kansas,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,52,392,Kansas,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,39,392,Kansas,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,36,506,Louisiana,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,51,506,Louisiana,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,41,831,Ohio,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,49,831,Ohio,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,40,831,Ohio,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,30,522,Oklahoma,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,63,522,Oklahoma,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,28,522,Oklahoma,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,43,828,Pennsylvania,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,46,828,Pennsylvania,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,39,600,South Carolina,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,51,600,South Carolina,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,42,600,South Carolina,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,58,382,Arkansas,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,31,382,Arkansas,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,51,373,Rhode Island,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,37,373,Rhode Island,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,47,373,Rhode Island,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,43,813,Texas,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,48,813,Texas,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,41,813,Texas,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,36,320,Mississippi,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,54,320,Mississippi,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,37,320,Mississippi,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,36,409,Montana,2022-08-31,2022-09-07,Online Panel,DEM,0
Donald Trump,49,409,Montana,2022-08-31,2022-09-07,Online Panel,REP,0
Joe Biden,35,409,Montana,2022-08-31,2022-09-07,Online Panel,DEM,0
Joe Biden,43,1634,National,2022-09-02,2022-09-06,Online Panel,DEM,0
Joe Biden,48,1247,National,2022-09-02,2022-09-06,Online Panel,DEM,0
Donald Trump,42,1247,National,2022-09-02,2022-09-06,Online Panel,REP,0
Donald Trump,51,1572,National,2022-09-02,2022-09-05,App Panel,REP,0
Joe Biden,51,1185,National,2022-09-02,2022-09-05,App Panel,DEM,0
Joe Biden,42,1572,National,2022-09-02,2022-09-05,App Panel,DEM,0
Joe Biden,36,1572,National,2022-09-02,2022-09-05,App Panel,DEM,0
Donald Trump,45,1572,National,2022-09-02,2022-09-05,App Panel,REP,0
Joe Biden,37,1185,National,2022-09-02,2022-09-05,App Panel,DEM,0
Donald Trump,42,1185,National,2022-09-02,2022-09-05,App Panel,REP,0
Joe Biden,45.8,600,Georgia,2022-08-28,2022-08-29,IVR/Text-to-Web/Email,DEM,0
Donald Trump,42,1050,National,2022-08-28,2022-08-28,Online Panel,REP,0
Kamala Harris,40,1050,National,2022-08-28,2022-08-28,Online Panel,DEM,0
Donald Trump,43,1050,National,2022-08-28,2022-08-28,Online Panel,REP,0
Joe Biden,37,1500,National,2022-08-28,2022-08-28,Online Panel,DEM,0
Donald Trump,35,1500,National,2022-08-28,2022-08-28,Online Panel,REP,0
Donald Trump,35,1500,National,2022-08-28,2022-08-28,Online Panel,REP,0
Joe Biden,34,721,South Carolina,2022-08-24,2022-08-25,Live Phone,DEM,0
Donald Trump,46,721,South Carolina,2022-08-24,2022-08-25,Live Phone,REP,0
Donald Trump,44,1313,National,2022-08-17,2022-08-25,Live Phone/Text-to-Web,REP,0
Joe Biden,43.2,1000,National,2022-08-23,2022-08-24,IVR/Online Panel,DEM,0
Joe Biden,45,1000,National,2022-08-20,2022-08-24,Online Panel,DEM,0
Donald Trump,49,1000,National,2022-08-20,2022-08-24,Online Panel,REP,0
Donald Trump,51,1000,National,2022-08-20,2022-08-24,Online Panel,REP,0
Donald Trump,39,1054,National,2022-08-19,2022-08-22,Online Panel,REP,0
Joe Biden,38,1054,National,2022-08-19,2022-08-22,Online Panel,DEM,0
Donald Trump,41,1054,National,2022-08-19,2022-08-22,Online Panel,REP,0
Joe Biden,46,1054,National,2022-08-19,2022-08-22,Online Panel,DEM,0
Donald Trump,22,1054,National,2022-08-19,2022-08-22,Online Panel,IND,0
Joe Biden,46,1054,National,2022-08-19,2022-08-22,Online Panel,DEM,0
Donald Trump,21,1054,National,2022-08-19,2022-08-22,Online Panel,IND,0
Joe Biden,43,1054,National,2022-08-19,2022-08-22,Online Panel,DEM,0
Joe Biden,42,1563,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Donald Trump,39,1563,National,2022-08-18,2022-08-22,Online Panel,REP,0
Joe Biden,46,1185,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Joe Biden,29,1563,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Joe Biden,32,1185,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Joe Biden,39,1000,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Donald Trump,36,1000,National,2022-08-18,2022-08-22,Online Panel,REP,0
Joe Biden,36,1000,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Joe Biden,38,1000,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Donald Trump,19,1000,National,2022-08-18,2022-08-22,Online Panel,IND,0
Joe Biden,45,805,National,2022-08-18,2022-08-22,Online Panel,DEM,0
Donald Trump,40,805,National,2022-08-18,2022-08-22,Online Panel,REP,0
Joe Biden,49,1046,New York,2022-08-17,2022-08-21,Online Panel,DEM,0
Donald Trump,29,1046,New York,2022-08-17,2022-08-21,Online Panel,REP,0
Joe Biden,36,1500,National,2022-08-17,2022-08-17,Online Panel,DEM,0
Donald Trump,37,1500,National,2022-08-17,2022-08-17,Online Panel,REP,0
Kamala Harris,37,1156,National,2022-08-17,2022-08-17,Online Panel,DEM,0
Joe Biden,53.6,500,Washington,2022-08-15,2022-08-17,Live Phone/Text-to-Web,DEM,0
Donald Trump,40.6,500,Washington,2022-08-15,2022-08-17,Live Phone/Text-to-Web,REP,0
Donald Trump,40.8,611,Michigan,2022-08-15,2022-08-16,Live Phone,REP,0
Joe Biden,35,1208,National,2022-08-05,2022-08-08,Online Panel,DEM,0
Donald Trump,39,1008,National,2022-08-05,2022-08-08,Online Panel,REP,0
Joe Biden,39,656,North Carolina,2022-08-04,2022-08-06,Live Phone,DEM,0
Donald Trump,45,656,North Carolina,2022-08-04,2022-08-06,Live Phone,REP,0
Donald Trump,39,1557,National,2022-07-28,2022-08-01,Online Panel,REP,0
Joe Biden,40,1557,National,2022-07-28,2022-08-01,Online Panel,DEM,0
Joe Biden,45,1152,National,2022-07-28,2022-08-01,Online Panel,DEM,0
Donald Trump,41,1557,National,2022-07-28,2022-08-01,Online Panel,REP,0
Kamala Harris,45,1152,National,2022-07-28,2022-08-01,Online Panel,DEM,0
Donald Trump,44,1152,National,2022-07-28,2022-08-01,Online Panel,REP,0
Donald Trump,35,1500,National,2022-07-28,2022-07-28,Online Panel,REP,0
Kamala Harris,34,1500,National,2022-07-28,2022-07-28,Online Panel,DEM,0
Donald Trump,42,1094,National,2022-07-28,2022-07-28,Online Panel,REP,0
Kamala Harris,36,1094,National,2022-07-28,2022-07-28,Online Panel,DEM,0
Donald Trump,42,1094,National,2022-07-28,2022-07-28,Online Panel,REP,0
Joe Biden,41,1885,National,2022-07-27,2022-07-28,Online Panel,DEM,0
Donald Trump,45,1885,National,2022-07-27,2022-07-28,Online Panel,REP,0
Kamala Harris,40,1885,National,2022-07-27,2022-07-28,Online Panel,DEM,0
Donald Trump,47,1885,National,2022-07-27,2022-07-28,Online Panel,REP,0
Joe Biden,40,1000,National,2022-07-26,2022-07-27,IVR/Online Panel,DEM,0
Donald Trump,46,1000,National,2022-07-26,2022-07-27,IVR/Online Panel,REP,0
Donald Trump,51,787,Missouri,2022-07-24,2022-07-27,Online Panel,REP,0
Joe Biden,50.2,500,Colorado,2022-07-24,2022-07-26,Live Phone/Text-to-Web,DEM,0
Donald Trump,43.4,500,Colorado,2022-07-24,2022-07-26,Live Phone/Text-to-Web,REP,0
Joe Biden,44.6,1000,National,2022-07-22,2022-07-25,Live Phone,DEM,0
Donald Trump,40.9,1000,National,2022-07-22,2022-07-25,Live Phone,REP,0
Joe Biden,42.5,1078,National,2022-07-19,2022-07-20,IVR/Online Panel,DEM,0
Donald Trump,45.1,1078,National,2022-07-19,2022-07-20,IVR/Online Panel,REP,0
Joe Biden,46,1022,National,2022-07-15,2022-07-18,Online Panel,DEM,0
Donald Trump,44,1022,National,2022-07-15,2022-07-18,Online Panel,REP,0
Joe Biden,45,1022,National,2022-07-15,2022-07-18,Online Panel,DEM,0
Joe Biden,45,1022,National,2022-07-15,2022-07-18,Online Panel,DEM,0
Kamala Harris,43,1022,National,2022-07-15,2022-07-18,Online Panel,DEM,0
Kamala Harris,43,1022,National,2022-07-15,2022-07-18,Online Panel,DEM,0
Donald Trump,53,635,National,2022-07-15,2022-07-16,App Panel,REP,0
Joe Biden,47,635,National,2022-07-15,2022-07-16,App Panel,DEM,0
Joe Biden,39.7,600,Iowa,2022-07-13,2022-07-14,IVR/Text-to-Web,DEM,0
Donald Trump,51.1,600,Iowa,2022-07-13,2022-07-14,IVR/Text-to-Web,REP,0
Joe Biden,42.6,1085,National,2022-07-11,2022-07-14,IVR/Live Phone/Text/Online Panel/Email,DEM,0
Donald Trump,43,1261,National,2022-07-08,2022-07-11,Online Panel,REP,0
Joe Biden,40.1,2000,Nevada,2022-07-07,2022-07-10,IVR/Online Panel/Text-to-Web,DEM,0
Donald Trump,43,2000,Nevada,2022-07-07,2022-07-10,IVR/Online Panel/Text-to-Web,REP,0
Joe Biden,38.4,2000,Nevada,2022-07-07,2022-07-10,IVR/Online Panel/Text-to-Web,DEM,0
Donald Trump,36,1500,National,2022-07-09,2022-07-09,Online Panel,REP,0
Kamala Harris,33,1500,National,2022-07-09,2022-07-09,Online Panel,DEM,0
Donald Trump,37,1500,National,2022-07-09,2022-07-09,Online Panel,REP,0
Joe Biden,41,1078,National,2022-07-09,2022-07-09,Online Panel,DEM,0
Donald Trump,43,1078,National,2022-07-09,2022-07-09,Online Panel,REP,0
Joe Biden,44,849,National,2022-07-05,2022-07-07,Live Phone,DEM,0
Donald Trump,41,849,National,2022-07-05,2022-07-07,Live Phone,REP,0
Joe Biden,40,1308,National,2022-06-29,2022-06-30,Online Panel,DEM,0
Joe Biden,39.3,1271,National,2022-06-28,2022-06-29,IVR/Online Panel,DEM,0
Joe Biden,42,1630,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Donald Trump,40,1630,National,2022-06-24,2022-06-27,Online Panel,REP,0
Joe Biden,41,1630,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Kamala Harris,41,1630,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Kamala Harris,41,1630,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Donald Trump,39,1630,National,2022-06-24,2022-06-27,Online Panel,REP,0
Joe Biden,46,1239,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Joe Biden,45,1239,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Kamala Harris,44,1239,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Donald Trump,45,1239,National,2022-06-24,2022-06-27,Online Panel,REP,0
Kamala Harris,45,1239,National,2022-06-24,2022-06-27,Online Panel,DEM,0
Donald Trump,43,1239,National,2022-06-24,2022-06-27,Online Panel,REP,0
Joe Biden,44,1000,National,2022-06-17,2022-06-22,Online Panel,DEM,0
Donald Trump,49,1000,National,2022-06-17,2022-06-22,Online Panel,REP,0
Kamala Harris,42,1000,National,2022-06-17,2022-06-22,Online Panel,DEM,0
Joe Biden,45,1030,National,2022-06-17,2022-06-20,Online Panel,DEM,0
Joe Biden,39,1030,National,2022-06-17,2022-06-20,Online Panel,DEM,0
Joe Biden,44,1030,National,2022-06-17,2022-06-20,Online Panel,DEM,0
Donald Trump,44,1030,National,2022-06-17,2022-06-20,Online Panel,REP,0
Joe Biden,38,1030,National,2022-06-17,2022-06-20,Online Panel,DEM,0
Donald Trump,39,1030,National,2022-06-17,2022-06-20,Online Panel,REP,0
Joe Biden,33,1500,National,2022-06-15,2022-06-15,Online Panel,DEM,0
Kamala Harris,33,1500,National,2022-06-15,2022-06-15,Online Panel,DEM,0
Joe Biden,38,1064,National,2022-06-15,2022-06-15,Online Panel,DEM,0
Donald Trump,41,1064,National,2022-06-15,2022-06-15,Online Panel,REP,0
Kamala Harris,37,1064,National,2022-06-15,2022-06-15,Online Panel,DEM,0
Joe Biden,60,1000,Massachusetts,2022-06-07,2022-06-15,Online Panel,DEM,0
Donald Trump,31,1000,Massachusetts,2022-06-07,2022-06-15,Online Panel,REP,0
Joe Biden,39,1541,National,2022-06-10,2022-06-13,Online Panel,DEM,0
Donald Trump,42,1541,National,2022-06-10,2022-06-13,Online Panel,REP,0
Donald Trump,44,1243,National,2022-06-10,2022-06-13,Online Panel,REP,0
Joe Biden,38.3,603,Texas,2022-06-08,2022-06-10,Live Phone,DEM,0
Joe Biden,40.2,868,Georgia,2022-06-06,2022-06-09,IVR/Online Panel/Text-to-Web,DEM,0
Donald Trump,46.7,868,Georgia,2022-06-06,2022-06-09,IVR/Online Panel/Text-to-Web,REP,0
Joe Biden,33,1500,National,2022-05-30,2022-05-30,Online Panel,DEM,0
Donald Trump,37,1500,National,2022-05-30,2022-05-30,Online Panel,REP,0
Joe Biden,38,1173,National,2022-05-30,2022-05-30,Online Panel,DEM,0
Donald Trump,42,1173,National,2022-05-30,2022-05-30,Online Panel,REP,0
Joe Biden,41.8,1148,National,2022-05-24,2022-05-25,IVR/Online Panel,DEM,0
Donald Trump,44.4,1148,National,2022-05-24,2022-05-25,IVR/Online Panel,REP,0
Joe Biden,44,1020,National,2022-05-20,2022-05-23,Online Panel,DEM,0
Donald Trump,44,1020,National,2022-05-20,2022-05-23,Online Panel,REP,0
Joe Biden,45,1020,National,2022-05-20,2022-05-23,Online Panel,DEM,0
Donald Trump,44,1020,National,2022-05-20,2022-05-23,Online Panel,REP,0
Joe Biden,42,1573,National,2022-05-19,2022-05-22,Online Panel,DEM,0
Donald Trump,39,1573,National,2022-05-19,2022-05-22,Online Panel,REP,0
Donald Trump,42,1360,National,2022-05-19,2022-05-22,Online Panel,REP,0
Joe Biden,37.2,635,North Carolina,2022-05-19,2022-05-20,Online Panel/Text-to-Web,DEM,0
Donald Trump,46.4,635,North Carolina,2022-05-19,2022-05-20,Online Panel/Text-to-Web,REP,0
Joe Biden,42,1963,National,2022-05-18,2022-05-19,Online Panel,DEM,0
Donald Trump,45,1963,National,2022-05-18,2022-05-19,Online Panel,REP,0
Kamala Harris,40,1963,National,2022-05-18,2022-05-19,Online Panel,DEM,0
Donald Trump,47,1963,National,2022-05-18,2022-05-19,Online Panel,REP,0
Kamala Harris,41,1963,National,2022-05-18,2022-05-19,Online Panel,DEM,0
Donald Trump,36,1500,National,2022-05-17,2022-05-17,Online Panel,REP,0
Kamala Harris,33,1500,National,2022-05-17,2022-05-17,Online Panel,DEM,0
Donald Trump,37,1500,National,2022-05-17,2022-05-17,Online Panel,REP,0
Joe Biden,39,1120,National,2022-05-17,2022-05-17,Online Panel,DEM,0
Donald Trump,42,1120,National,2022-05-17,2022-05-17,Online Panel,REP,0
Kamala Harris,37,1120,National,2022-05-17,2022-05-17,Online Panel,DEM,0
Donald Trump,40.7,608,Arizona,2022-05-12,2022-05-16,Live Phone,REP,0
Joe Biden,35,1782,Missouri,2022-05-11,2022-05-15,Online Panel,DEM,0
Donald Trump,50,1782,Missouri,2022-05-11,2022-05-15,Online Panel,REP,0
Joe Biden,50.8,1000,Connecticut,2022-05-10,2022-05-11,IVR/Online Panel,DEM,0
Donald Trump,38.1,1000,Connecticut,2022-05-10,2022-05-11,IVR/Online Panel,REP,0
Joe Biden,36,1004,National,2022-04-28,2022-05-02,IVR/Online Panel,DEM,0
Joe Biden,35,1004,National,2022-04-28,2022-05-02,IVR/Online Panel,DEM,0
Joe Biden,37,1500,National,2022-05-01,2022-05-01,Online Panel,DEM,0
Donald Trump,36,1500,National,2022-05-01,2022-05-01,Online Panel,REP,0
Joe Biden,40,1096,National,2022-05-01,2022-05-01,Online Panel,DEM,0
Donald Trump,44,1096,National,2022-05-01,2022-05-01,Online Panel,REP,0
Kamala Harris,36,1500,National,2022-05-01,2022-05-01,Online Panel,DEM,0
Donald Trump,36,1500,National,2022-05-01,2022-05-01,Online Panel,REP,0
Kamala Harris,39,1096,National,2022-05-01,2022-05-01,Online Panel,DEM,0
Donald Trump,43,1096,National,2022-05-01,2022-05-01,Online Panel,REP,0
Joe Biden,48,800,National,2022-04-19,2022-04-27,Live Phone,DEM,0
Donald Trump,46,800,National,2022-04-19,2022-04-27,Live Phone,REP,0
Kamala Harris,49,800,National,2022-04-19,2022-04-27,Live Phone,DEM,0
Donald Trump,43.4,1000,National,2022-04-25,2022-04-26,IVR/Online Panel,REP,0
Joe Biden,43,1000,National,2022-04-22,2022-04-26,Online Panel,DEM,0
Donald Trump,50,1000,National,2022-04-22,2022-04-26,Online Panel,REP,0
Donald Trump,51,1000,National,2022-04-22,2022-04-26,Online Panel,REP,0
Donald Trump,49,1000,National,2022-04-22,2022-04-26,Online Panel,REP,0
Donald Trump,49,1000,National,2022-04-22,2022-04-26,Online Panel,REP,0
Joe Biden,45,2004,National,2022-04-22,2022-04-25,Online Panel,DEM,0
Donald Trump,44,2004,National,2022-04-22,2022-04-25,Online Panel,REP,0
Joe Biden,39,1605,National,2022-04-19,2022-04-22,Online Panel,DEM,0
Donald Trump,38,1605,National,2022-04-19,2022-04-22,Online Panel,REP,0
Donald Trump,41,1187,National,2022-04-19,2022-04-22,Online Panel,REP,0
Joe Biden,43,1966,National,2022-04-20,2022-04-21,Online Panel,DEM,0
Kamala Harris,41,1966,National,2022-04-20,2022-04-21,Online Panel,DEM,0
Kamala Harris,42,1966,National,2022-04-20,2022-04-21,Online Panel,DEM,0
Joe Biden,45,1001,National,2022-04-18,2022-04-20,Online Panel,DEM,0
Joe Biden,45,1001,National,2022-04-18,2022-04-20,Online Panel,DEM,0
Donald Trump,44,1001,National,2022-04-18,2022-04-20,Online Panel,REP,0
Kamala Harris,43,1001,National,2022-04-18,2022-04-20,Online Panel,DEM,0
Kamala Harris,43,1001,National,2022-04-18,2022-04-20,Online Panel,DEM,0
Donald Trump,46,1001,National,2022-04-18,2022-04-20,Online Panel,REP,0
Joe Biden,35.5,503,New Hampshire,2022-04-14,2022-04-16,Online Panel,DEM,0
Joe Biden,42.9,612,Colorado,2022-04-06,2022-04-08,Live Phone,DEM,0
Donald Trump,43.1,612,Colorado,2022-04-06,2022-04-08,Live Phone,REP,0
Joe Biden,40,1618,National,2022-03-31,2022-04-04,Online Panel,DEM,0
Joe Biden,45,1233,National,2022-03-31,2022-04-04,Online Panel,DEM,0
Donald Trump,40,1233,National,2022-03-31,2022-04-04,Online Panel,REP,0
Joe Biden,34,1500,National,2022-04-03,2022-04-03,Online Panel,DEM,0
Donald Trump,37,1500,National,2022-04-03,2022-04-03,Online Panel,REP,0
Kamala Harris,32,1500,National,2022-04-03,2022-04-03,Online Panel,DEM,0
Donald Trump,38,1500,National,2022-04-03,2022-04-03,Online Panel,REP,0
Donald Trump,43,1205,National,2022-04-03,2022-04-03,Online Panel,REP,0
Donald Trump,44,1205,National,2022-04-03,2022-04-03,Online Panel,REP,0
Joe Biden,41,1990,National,2022-03-23,2022-03-24,Online Panel,DEM,0
Donald Trump,47,1990,National,2022-03-23,2022-03-24,Online Panel,REP,0
Kamala Harris,38,1990,National,2022-03-23,2022-03-24,Online Panel,DEM,0
Donald Trump,49,1990,National,2022-03-23,2022-03-24,Online Panel,REP,0
Kamala Harris,40,1990,National,2022-03-23,2022-03-24,Online Panel,DEM,0
Joe Biden,34.2,671,Nevada,2022-03-21,2022-03-24,Live Phone,DEM,0
Joe Biden,38,1004,National,2022-03-14,2022-03-24,Probability Panel,DEM,0
Joe Biden,37,1004,National,2022-03-14,2022-03-24,Probability Panel,DEM,0
Joe Biden,46,1000,National,2022-03-17,2022-03-22,Online Panel,DEM,0
Donald Trump,50,1000,National,2022-03-17,2022-03-22,Online Panel,REP,0
Donald Trump,44,1050,National,2022-03-18,2022-03-21,Online Panel,REP,0
Joe Biden,41,1050,National,2022-03-18,2022-03-21,Online Panel,DEM,0
Joe Biden,41,1050,National,2022-03-18,2022-03-21,Online Panel,DEM,0
Joe Biden,44,873,National,2022-03-15,2022-03-21,Online Panel,DEM,0
Donald Trump,42,873,National,2022-03-15,2022-03-21,Online Panel,REP,0
Joe Biden,50.13,2000,National,2022-03-11,2022-03-21,Online Panel,DEM,0
Donald Trump,49.82,2000,National,2022-03-11,2022-03-21,Online Panel,REP,0
Joe Biden,37,1500,National,2022-03-20,2022-03-20,Online Panel,DEM,0
Donald Trump,36,1500,National,2022-03-20,2022-03-20,Online Panel,REP,0
Kamala Harris,35,1500,National,2022-03-20,2022-03-20,Online Panel,DEM,0
Donald Trump,37,1500,National,2022-03-20,2022-03-20,Online Panel,REP,0
Joe Biden,41,1193,National,2022-03-20,2022-03-20,Online Panel,DEM,0
Donald Trump,41,1193,National,2022-03-20,2022-03-20,Online Panel,REP,0
Donald Trump,42,1193,National,2022-03-20,2022-03-20,Online Panel,REP,0
Donald Trump,44.9,1023,National,2022-03-18,2022-03-20,IVR/Online Panel,REP,0
Joe Biden,41,1623,National,2022-03-10,2022-03-14,Online Panel,DEM,0
Joe Biden,47,1225,National,2022-03-10,2022-03-14,Online Panel,DEM,0
Joe Biden,44,800,National,2022-03-02,2022-03-09,Online Panel/Text-to-Web,DEM,0
Donald Trump,44,800,National,2022-03-02,2022-03-09,Online Panel/Text-to-Web,REP,0
Kamala Harris,43,800,National,2022-03-02,2022-03-09,Online Panel/Text-to-Web,DEM,0
Donald Trump,47,800,National,2022-03-02,2022-03-09,Online Panel/Text-to-Web,REP,0
Donald Trump,46,800,National,2022-03-02,2022-03-09,Online Panel/Text-to-Web,REP,0
Joe Biden,35,1500,National,2022-03-08,2022-03-08,Online Panel,DEM,0
Donald Trump,38,1500,National,2022-03-08,2022-03-08,Online Panel,REP,0
Kamala Harris,32,1500,National,2022-03-08,2022-03-08,Online Panel,DEM,0
Donald Trump,39,1500,National,2022-03-08,2022-03-08,Online Panel,REP,0
Joe Biden,40,1194,National,2022-03-08,2022-03-08,Online Panel,DEM,0
Donald Trump,42,1194,National,2022-03-08,2022-03-08,Online Panel,REP,0
Kamala Harris,37,1194,National,2022-03-08,2022-03-08,Online Panel,DEM,0
Joe Biden,36.3,662,Georgia,2022-03-02,2022-03-08,Live Phone,DEM,0
Donald Trump,49.9,662,Georgia,2022-03-02,2022-03-08,Live Phone,REP,0
Donald Trump,45,1500,National,2022-03-02,2022-03-07,Live Phone/Text-to-Web,REP,0
